"","Country Code","Year","Annual CO2 emissions (tonnes )"
"10221","NOR",1935,9782880
"10222","NOR",1936,10442400
"10223","NOR",1937,11761440
"10224","NOR",1938,10479040
"10225","NOR",1939,12516224
"10226","NOR",1940,6510928
"10227","NOR",1941,4814496
"10228","NOR",1942,4627632
"10229","NOR",1943,5444704
"10230","NOR",1944,4880448
"10231","NOR",1945,4012080
"10232","NOR",1946,7075184
"10233","NOR",1947,10629264
"10234","NOR",1948,10984672
"10235","NOR",1949,10409424
"10236","NOR",1950,8434528
"10237","NOR",1951,9478768
"10238","NOR",1952,9687616
"10239","NOR",1953,9786544
"10240","NOR",1954,9885472
"10241","NOR",1955,11417024
"10242","NOR",1956,11955632
"10243","NOR",1957,11362064
"10244","NOR",1958,11189856
"10245","NOR",1959,11808159.75
"10246","NOR",1960,13086806.6
"10247","NOR",1961,13335483.15
"10248","NOR",1962,14060390.55
"10249","NOR",1963,14965279.68
"10250","NOR",1964,16170319.66
"10251","NOR",1965,16389921.93
"10252","NOR",1966,19540070.46
"10253","NOR",1967,19304237.24
"10254","NOR",1968,21113688.64
"10255","NOR",1969,22193766.31
"10256","NOR",1970,27978746.85
"10257","NOR",1971,27166200.07
"10258","NOR",1972,29395352.64
"10259","NOR",1973,30492277.26
"10260","NOR",1974,27668898.81
"10261","NOR",1975,29645028.5
"10262","NOR",1976,29291030.67
"10263","NOR",1977,31043964.61
"10264","NOR",1978,34764101.12
"10265","NOR",1979,34215619.11
"10266","NOR",1980,38023641.96
"10267","NOR",1981,40299536.03
"10268","NOR",1982,41022173.36
"10269","NOR",1983,37472363.82
"10270","NOR",1984,40429675.81
"10271","NOR",1985,40687153.25
"10272","NOR",1986,47045612.62
"10273","NOR",1987,40681626.72
"10274","NOR",1988,42454745.36
"10275","NOR",1989,49347165.68
"10276","NOR",1990,35704388.09
"10277","NOR",1991,34069334.14
"10278","NOR",1992,34831892.59
"10279","NOR",1993,36531562.52
"10280","NOR",1994,38445957.49
"10281","NOR",1995,38477220.08
"10282","NOR",1996,41593833.8
"10283","NOR",1997,41698909.6
"10284","NOR",1998,41956663.25
"10285","NOR",1999,42709488.72
"10286","NOR",2000,42215884.96
"10287","NOR",2001,43559843.15
"10288","NOR",2002,42667047.64
"10289","NOR",2003,43921782.2
"10290","NOR",2004,44337010.57
"10291","NOR",2005,43560708.06
"10292","NOR",2006,43923347.59
"10293","NOR",2007,45851890.6
"10294","NOR",2008,44903022.1
"10295","NOR",2009,43205403.59
"10296","NOR",2010,45823277.24
"10297","NOR",2011,44982556.87
"10298","NOR",2012,44560819.66
"10299","NOR",2013,44302653.91
"10300","NOR",2014,43952663.34
"10301","NOR",2015,44663734.54
"10302","NOR",2016,44031622.68
"10303","NOR",2017,44789859.44
"10304","OMN",1964,10992
"10305","OMN",1965,25648
"10306","OMN",1966,29312
"10307","OMN",1967,135568
"10308","OMN",1968,161216
"10309","OMN",1969,234496
"10310","OMN",1970,234496
"10311","OMN",1971,2092144
"10312","OMN",1972,2088480
"10313","OMN",1973,2110464
"10314","OMN",1974,2333968
"10315","OMN",1975,7251056
"10316","OMN",1976,8320944
"10317","OMN",1977,8500480
"10318","OMN",1978,7789664
"10319","OMN",1979,7716384
"10320","OMN",1980,6041936
"10321","OMN",1981,6012624
"10322","OMN",1982,5730496
"10323","OMN",1983,7525856
"10324","OMN",1984,8053472
"10325","OMN",1985,8618546.11
"10326","OMN",1986,9824895.81
"10327","OMN",1987,9401774.77
"10328","OMN",1988,10516575.88
"10329","OMN",1989,9985697.06
"10330","OMN",1990,11295699.04
"10331","OMN",1991,11677963.28
"10332","OMN",1992,11984610.63
"10333","OMN",1993,13356636.72
"10334","OMN",1994,15181692.37
"10335","OMN",1995,15770038.25
"10336","OMN",1996,14966952.65
"10337","OMN",1997,15343389.44
"10338","OMN",1998,16406064.46
"10339","OMN",1999,20557944.82
"10340","OMN",2000,21739685.05
"10341","OMN",2001,20105962.43
"10342","OMN",2002,25234394.79
"10343","OMN",2003,32027485.08
"10344","OMN",2004,27591208.25
"10345","OMN",2005,29466596.18
"10346","OMN",2006,39046377.3
"10347","OMN",2007,43131323.37
"10348","OMN",2008,42110702.55
"10349","OMN",2009,40514606.36
"10350","OMN",2010,46750085.53
"10351","OMN",2011,53263109.21
"10352","OMN",2012,58342965.5
"10353","OMN",2013,60657229.1
"10354","OMN",2014,60373879.1
"10355","OMN",2015,64221121.76
"10356","OMN",2016,64442122.56
"10357","OMN",2017,65186378.98
"10358","PAK",1959,9921056.64
"10359","PAK",1960,11926439.7
"10360","PAK",1961,12349576.73
"10361","PAK",1962,13569886.09
"10362","PAK",1963,15600232.54
"10363","PAK",1964,16038971.68
"10364","PAK",1965,16829608.51
"10365","PAK",1966,17125780.55
"10366","PAK",1967,18175939.93
"10367","PAK",1968,20841844.95
"10368","PAK",1969,20213408.22
"10369","PAK",1970,20504370.74
"10370","PAK",1971,19440639.42
"10371","PAK",1972,18903048.57
"10372","PAK",1973,20008477.08
"10373","PAK",1974,21387398.09
"10374","PAK",1975,23187848.46
"10375","PAK",1976,22788525.12
"10376","PAK",1977,24319874.35
"10377","PAK",1978,26050555.89
"10378","PAK",1979,28134454.42
"10379","PAK",1980,31931550.82
"10380","PAK",1981,34232832.19
"10381","PAK",1982,37189637.33
"10382","PAK",1983,40022188.51
"10383","PAK",1984,42557348.68
"10384","PAK",1985,46813545.96
"10385","PAK",1986,49058621.36
"10386","PAK",1987,52988538.66
"10387","PAK",1988,57607342.03
"10388","PAK",1989,60316616.01
"10389","PAK",1990,67828480.38
"10390","PAK",1991,67477841.41
"10391","PAK",1992,72015021.78
"10392","PAK",1993,77176571.49
"10393","PAK",1994,84019317.22
"10394","PAK",1995,83615082.6
"10395","PAK",1996,93537422.58
"10396","PAK",1997,93787563.89
"10397","PAK",1998,96742080.71
"10398","PAK",1999,99390472.18
"10399","PAK",2000,105418374.2
"10400","PAK",2001,107126191.9
"10401","PAK",2002,112903645
"10402","PAK",2003,117490717.5
"10403","PAK",2004,129959474.6
"10404","PAK",2005,134756236.6
"10405","PAK",2006,143726699.4
"10406","PAK",2007,155844165.9
"10407","PAK",2008,155356244.9
"10408","PAK",2009,155219048.8
"10409","PAK",2010,157764740.5
"10410","PAK",2011,158341969.4
"10411","PAK",2012,159727596.4
"10412","PAK",2013,160595697.1
"10413","PAK",2014,162427628.3
"10414","PAK",2015,172089995.1
"10415","PAK",2016,187405419.1
"10416","PAK",2017,198809969
"10417","PAN",1948,21984
"10418","PAN",1949,25648
"10419","PAN",1950,516624
"10420","PAN",1951,553264
"10421","PAN",1952,718144
"10422","PAN",1953,714480
"10423","PAN",1954,633872
"10424","PAN",1955,710816
"10425","PAN",1956,633872
"10426","PAN",1957,762112
"10427","PAN",1958,926992
"10428","PAN",1959,992557.69
"10429","PAN",1960,996162.26
"10430","PAN",1961,1102418.26
"10431","PAN",1962,1190294.83
"10432","PAN",1963,1182907.4
"10433","PAN",1964,1241590.83
"10434","PAN",1965,1527204.53
"10435","PAN",1966,1655533.68
"10436","PAN",1967,1695689.1
"10437","PAN",1968,2018210.25
"10438","PAN",1969,2051126.82
"10439","PAN",1970,2201083.38
"10440","PAN",1971,2600310.8
"10441","PAN",1972,2798196.51
"10442","PAN",1973,3237222.76
"10443","PAN",1974,3017531.34
"10444","PAN",1975,3659206.8
"10445","PAN",1976,3606743.57
"10446","PAN",1977,3455443.49
"10447","PAN",1978,2834603.52
"10448","PAN",1979,3180815.86
"10449","PAN",1980,3107614.03
"10450","PAN",1981,3322708.95
"10451","PAN",1982,3278524.9
"10452","PAN",1983,3479672.3
"10453","PAN",1984,2867351.27
"10454","PAN",1985,2613275.9
"10455","PAN",1986,2734754.53
"10456","PAN",1987,3179552.95
"10457","PAN",1988,2914665.1
"10458","PAN",1989,2510257.83
"10459","PAN",1990,2746211.02
"10460","PAN",1991,3222366.46
"10461","PAN",1992,4225963.34
"10462","PAN",1993,3899604.72
"10463","PAN",1994,4291964.57
"10464","PAN",1995,2939611.43
"10465","PAN",1996,4575024.12
"10466","PAN",1997,5593297.02
"10467","PAN",1998,5889705.74
"10468","PAN",1999,5610305.77
"10469","PAN",2000,5717008.83
"10470","PAN",2001,6939908.47
"10471","PAN",2002,5807264.59
"10472","PAN",2003,6075664.84
"10473","PAN",2004,5711740.96
"10474","PAN",2005,6741087.17
"10475","PAN",2006,7268135.04
"10476","PAN",2007,7090050.2
"10477","PAN",2008,7181697.03
"10478","PAN",2009,8419354.57
"10479","PAN",2010,8999435.59
"10480","PAN",2011,9900845.13
"10481","PAN",2012,9851868.12
"10482","PAN",2013,10450032.68
"10483","PAN",2014,8551166.26
"10484","PAN",2015,9607797.41
"10485","PAN",2016,10195979.85
"10486","PAN",2017,10058951.14
"10487","PNG",1950,54960
"10488","PNG",1951,62288
"10489","PNG",1952,84272
"10490","PNG",1953,95264
"10491","PNG",1954,95264
"10492","PNG",1955,128240
"10493","PNG",1956,128240
"10494","PNG",1957,146560
"10495","PNG",1958,146560
"10496","PNG",1959,161216
"10497","PNG",1960,179536
"10498","PNG",1961,201520
"10499","PNG",1962,197856
"10500","PNG",1963,256480
"10501","PNG",1964,267472
"10502","PNG",1965,304112
"10503","PNG",1966,340752
"10504","PNG",1967,436016
"10505","PNG",1968,501968
"10506","PNG",1969,556928
"10507","PNG",1970,692496
"10508","PNG",1971,824400
"10509","PNG",1972,1267744
"10510","PNG",1973,1344688
"10511","PNG",1974,1586512
"10512","PNG",1975,1531552
"10513","PNG",1976,1571856
"10514","PNG",1977,1579184
"10515","PNG",1978,1674448
"10516","PNG",1979,1795360
"10517","PNG",1980,1828336
"10518","PNG",1981,1930928
"10519","PNG",1982,1945584
"10520","PNG",1983,2007872
"10521","PNG",1984,2044512
"10522","PNG",1985,2125120
"10523","PNG",1986,2062832
"10524","PNG",1987,2333968
"10525","PNG",1988,2198400
"10526","PNG",1989,2033520
"10527","PNG",1990,2139776
"10528","PNG",1991,2062832
"10529","PNG",1992,2051840
"10530","PNG",1993,1993216
"10531","PNG",1994,2180080
"10532","PNG",1995,2059168
"10533","PNG",1996,2187408
"10534","PNG",1997,2575792
"10535","PNG",1998,2861584
"10536","PNG",1999,2443888
"10537","PNG",2000,2663728
"10538","PNG",2001,3206000
"10539","PNG",2002,3484464
"10540","PNG",2003,3942464
"10541","PNG",2004,4484736
"10542","PNG",2005,4382144
"10543","PNG",2006,4305200
"10544","PNG",2007,6115216
"10545","PNG",2008,4792512
"10546","PNG",2009,5089296
"10547","PNG",2010,4736381.57
"10548","PNG",2011,5299953.04
"10549","PNG",2012,5050581.49
"10550","PNG",2013,6158141.98
"10551","PNG",2014,6289901.31
"10552","PNG",2015,6876939.76
"10553","PNG",2016,6936604.18
"10554","PNG",2017,7387489.1
"10555","PRY",1950,62288
"10556","PRY",1951,47632
"10557","PRY",1952,102592
"10558","PRY",1953,120912
"10559","PRY",1954,183200
"10560","PRY",1955,190528
"10561","PRY",1956,197856
"10562","PRY",1957,212512
"10563","PRY",1958,241824
"10564","PRY",1959,304052.57
"10565","PRY",1960,304052.57
"10566","PRY",1961,362676.57
"10567","PRY",1962,391988.57
"10568","PRY",1963,410308.57
"10569","PRY",1964,432262.85
"10570","PRY",1965,549481.14
"10571","PRY",1966,512841.14
"10572","PRY",1967,487252.57
"10573","PRY",1968,589814.85
"10574","PRY",1969,520139.42
"10575","PRY",1970,743435.41
"10576","PRY",1971,633634.27
"10577","PRY",1972,714182.84
"10578","PRY",1973,868070.84
"10579","PRY",1974,952223.98
"10580","PRY",1975,838491.4
"10581","PRY",1976,1032191.98
"10582","PRY",1977,1155910.85
"10583","PRY",1978,1456169.15
"10584","PRY",1979,1327680.02
"10585","PRY",1980,1488066.33
"10586","PRY",1981,1385440.05
"10587","PRY",1982,1364066.33
"10588","PRY",1983,1410224.08
"10589","PRY",1984,1491689.21
"10590","PRY",1985,1548459.46
"10591","PRY",1986,1657312.14
"10592","PRY",1987,1880667.66
"10593","PRY",1988,2148686.03
"10594","PRY",1989,2228388.91
"10595","PRY",1990,2146875.8
"10596","PRY",1991,2117447.17
"10597","PRY",1992,2513042.55
"10598","PRY",1993,2842050.65
"10599","PRY",1994,3398104.83
"10600","PRY",1995,3930552.4
"10601","PRY",1996,3718874.99
"10602","PRY",1997,4158787.5
"10603","PRY",1998,4463803.28
"10604","PRY",1999,4463540.87
"10605","PRY",2000,3653883.07
"10606","PRY",2001,3782779.71
"10607","PRY",2002,3868410.93
"10608","PRY",2003,4033861.21
"10609","PRY",2004,4053265.19
"10610","PRY",2005,3788705.8
"10611","PRY",2006,3937135.6
"10612","PRY",2007,4082760.21
"10613","PRY",2008,4372845.07
"10614","PRY",2009,4497153.51
"10615","PRY",2010,5026004.75
"10616","PRY",2011,5247878.99
"10617","PRY",2012,5193484.05
"10618","PRY",2013,5327312.04
"10619","PRY",2014,5593512.72
"10620","PRY",2015,5698272.49
"10621","PRY",2016,5788550.81
"10622","PRY",2017,5850265.72
"10623","PER",1884,3664
"10624","PER",1885,3664
"10625","PER",1886,7328
"10626","PER",1887,7328
"10627","PER",1888,7328
"10628","PER",1889,7328
"10629","PER",1890,10992
"10630","PER",1891,47632
"10631","PER",1892,65952
"10632","PER",1893,47632
"10633","PER",1894,40304
"10634","PER",1895,40304
"10635","PER",1896,40304
"10636","PER",1897,40304
"10637","PER",1898,87936
"10638","PER",1899,161216
"10639","PER",1900,245488
"10640","PER",1901,238160
"10641","PER",1902,98928
"10642","PER",1903,212512
"10643","PER",1904,278464
"10644","PER",1905,351744
"10645","PER",1906,428688
"10646","PER",1907,798752
"10647","PER",1908,1212784
"10648","PER",1909,1509568
"10649","PER",1910,1330032
"10650","PER",1911,1505904
"10651","PER",1912,1458272
"10652","PER",1913,1571856
"10653","PER",1914,1542544
"10654","PER",1915,1886960
"10655","PER",1916,1963904
"10656","PER",1917,2004208
"10657","PER",1918,1945584
"10658","PER",1919,1982224
"10659","PER",1920,2147104
"10660","PER",1921,2447552
"10661","PER",1922,2953184
"10662","PER",1923,2978832
"10663","PER",1924,3616368
"10664","PER",1925,4785184
"10665","PER",1926,4733888
"10666","PER",1927,4682592
"10667","PER",1928,5378752
"10668","PER",1929,7082512
"10669","PER",1930,5624240
"10670","PER",1931,4499392
"10671","PER",1932,4107344
"10672","PER",1933,6661152
"10673","PER",1934,6749088
"10674","PER",1935,7166784
"10675","PER",1936,7404944
"10676","PER",1937,8800928
"10677","PER",1938,8005840
"10678","PER",1939,5851408
"10679","PER",1940,5298144
"10680","PER",1941,5250512
"10681","PER",1942,6041936
"10682","PER",1943,6576880
"10683","PER",1944,6455968
"10684","PER",1945,6269104
"10685","PER",1946,5767136
"10686","PER",1947,5910032
"10687","PER",1948,6386352
"10688","PER",1949,6631840
"10689","PER",1950,4543360
"10690","PER",1951,4774192
"10691","PER",1952,5188224
"10692","PER",1953,5514320
"10693","PER",1954,6236128
"10694","PER",1955,6126208
"10695","PER",1956,6313072
"10696","PER",1957,6675808
"10697","PER",1958,7375632
"10698","PER",1959,7215732.44
"10699","PER",1960,8164619.3
"10700","PER",1961,8633641.01
"10701","PER",1962,9959592.99
"10702","PER",1963,10223163.26
"10703","PER",1964,12252781.53
"10704","PER",1965,11951531.21
"10705","PER",1966,13241051.19
"10706","PER",1967,13640338.05
"10707","PER",1968,14486632.9
"10708","PER",1969,15285266.03
"10709","PER",1970,17765823.75
"10710","PER",1971,18592609.97
"10711","PER",1972,18152216.78
"10712","PER",1973,19732093.19
"10713","PER",1974,21335103.58
"10714","PER",1975,21939663.58
"10715","PER",1976,22410253.46
"10716","PER",1977,23302795.35
"10717","PER",1978,22416857.25
"10718","PER",1979,22218624.34
"10719","PER",1980,24062683.94
"10720","PER",1981,24019306.14
"10721","PER",1982,23589973.65
"10722","PER",1983,20382254.71
"10723","PER",1984,20619016.02
"10724","PER",1985,19439877.78
"10725","PER",1986,21753313.72
"10726","PER",1987,25664233.11
"10727","PER",1988,24985787.56
"10728","PER",1989,21731919.93
"10729","PER",1990,20952537.36
"10730","PER",1991,20174638.56
"10731","PER",1992,20310903.71
"10732","PER",1993,23478442.11
"10733","PER",1994,23119347.97
"10734","PER",1995,23682242.37
"10735","PER",1996,24184027.4
"10736","PER",1997,27245605.59
"10737","PER",1998,27572017.58
"10738","PER",1999,29146761.41
"10739","PER",2000,30078268.09
"10740","PER",2001,26928671.66
"10741","PER",2002,26930571.41
"10742","PER",2003,26104601.06
"10743","PER",2004,31555544.64
"10744","PER",2005,36733047.12
"10745","PER",2006,34410900.79
"10746","PER",2007,42401238.33
"10747","PER",2008,40332196.61
"10748","PER",2009,50844467.5
"10749","PER",2010,56677887.51
"10750","PER",2011,48691282.41
"10751","PER",2012,53937593.35
"10752","PER",2013,55984066.6
"10753","PER",2014,60584001.31
"10754","PER",2015,62749512.57
"10755","PER",2016,66341186.44
"10756","PER",2017,64781476.74
"10757","PHL",1907,7328
"10758","PHL",1908,18320
"10759","PHL",1909,54960
"10760","PHL",1910,51296
"10761","PHL",1911,36640
"10762","PHL",1912,3664
"10763","PHL",1913,7328
"10764","PHL",1914,18320
"10765","PHL",1915,54960
"10766","PHL",1916,51296
"10767","PHL",1917,10992
"10768","PHL",1918,29312
"10769","PHL",1919,58624
"10770","PHL",1920,102592
"10771","PHL",1921,69616
"10772","PHL",1922,76944
"10773","PHL",1923,76944
"10774","PHL",1924,84272
"10775","PHL",1925,84272
"10776","PHL",1926,51296
"10777","PHL",1927,40304
"10778","PHL",1928,80608
"10779","PHL",1929,69616
"10780","PHL",1930,87936
"10781","PHL",1931,80608
"10782","PHL",1932,87936
"10783","PHL",1933,76944
"10784","PHL",1934,87936
"10785","PHL",1935,98928
"10786","PHL",1936,120912
"10787","PHL",1937,120912
"10788","PHL",1938,157552
"10789","PHL",1939,84272
"10790","PHL",1940,113584
"10791","PHL",1941,91600
"10792","PHL",1945,14656
"10793","PHL",1946,113584
"10794","PHL",1947,197856
"10795","PHL",1948,216176
"10796","PHL",1949,318768
"10797","PHL",1950,3605376
"10798","PHL",1951,3554080
"10799","PHL",1952,4052384
"10800","PHL",1953,4034064
"10801","PHL",1954,5331120
"10802","PHL",1955,6617184
"10803","PHL",1956,6254448
"10804","PHL",1957,6730768
"10805","PHL",1958,7562496
"10806","PHL",1959,7226130.13
"10807","PHL",1960,8325062.68
"10808","PHL",1961,8712525.49
"10809","PHL",1962,10335915.22
"10810","PHL",1963,11471814.65
"10811","PHL",1964,12822820.31
"10812","PHL",1965,13964651.09
"10813","PHL",1966,16104100.22
"10814","PHL",1967,18208879.54
"10815","PHL",1968,22222781.15
"10816","PHL",1969,22829459.92
"10817","PHL",1970,24751416.6
"10818","PHL",1971,27551672.46
"10819","PHL",1972,26409366.22
"10820","PHL",1973,31501324.82
"10821","PHL",1974,30492319.23
"10822","PHL",1975,32482444.77
"10823","PHL",1976,35066231.41
"10824","PHL",1977,36676137.21
"10825","PHL",1978,37380241.49
"10826","PHL",1979,38031020.21
"10827","PHL",1980,36868560.1
"10828","PHL",1981,34528225.19
"10829","PHL",1982,34838527.8
"10830","PHL",1983,35239074.98
"10831","PHL",1984,30831283.88
"10832","PHL",1985,27899133.24
"10833","PHL",1986,29024736.88
"10834","PHL",1987,32495770.78
"10835","PHL",1988,37484725.78
"10836","PHL",1989,38906519.45
"10837","PHL",1990,41349483.26
"10838","PHL",1991,43471186.42
"10839","PHL",1992,48293804.82
"10840","PHL",1993,48929190.41
"10841","PHL",1994,54123344.79
"10842","PHL",1995,59948737.07
"10843","PHL",1996,61253681.58
"10844","PHL",1997,70062609.86
"10845","PHL",1998,68252959.29
"10846","PHL",1999,68176638.31
"10847","PHL",2000,72346435.42
"10848","PHL",2001,70304563.22
"10849","PHL",2002,70155141.92
"10850","PHL",2003,70214684.86
"10851","PHL",2004,72770752.46
"10852","PHL",2005,73271293.81
"10853","PHL",2006,66521913.38
"10854","PHL",2007,70764075.09
"10855","PHL",2008,77299991.63
"10856","PHL",2009,75767071.76
"10857","PHL",2010,82932929.78
"10858","PHL",2011,83534839.91
"10859","PHL",2012,88927136
"10860","PHL",2013,95722937.07
"10861","PHL",2014,103025031.8
"10862","PHL",2015,113823155.2
"10863","PHL",2016,119273683.3
"10864","PHL",2017,127607963.1
"10865","POL",1800,406704
"10866","POL",1801,443344
"10867","POL",1802,450672
"10868","POL",1803,461664
"10869","POL",1804,458000
"10870","POL",1805,571584
"10871","POL",1806,520288
"10872","POL",1807,377392
"10873","POL",1808,501968
"10874","POL",1809,472656
"10875","POL",1810,567920
"10876","POL",1811,589904
"10877","POL",1812,454336
"10878","POL",1813,381056
