"","Country Code","Year","Primary energy consumption (TWh)"
"2768","GTM",2001,48.873
"2769","GTM",2002,50.213
"2770","GTM",2003,54.943
"2771","GTM",2004,52.03
"2772","GTM",2005,53.626
"2773","GTM",2006,56.705
"2774","GTM",2007,60.869
"2775","GTM",2008,56.55
"2776","GTM",2009,59.763
"2777","GTM",2010,59.847
"2778","GTM",2011,60.961
"2779","GTM",2012,63.364
"2780","GTM",2013,66.06
"2781","GTM",2014,70.455
"2782","GTM",2015,80.869
"2783","GTM",2016,86.205
"2784","GIN",1980,3.943
"2785","GIN",1981,3.943
"2786","GIN",1982,3.943
"2787","GIN",1983,3.957
"2788","GIN",1984,3.963
"2789","GIN",1985,3.687
"2790","GIN",1986,4.602
"2791","GIN",1987,4.913
"2792","GIN",1988,4.983
"2793","GIN",1989,4.816
"2794","GIN",1990,6.365
"2795","GIN",1991,5.014
"2796","GIN",1992,5.173
"2797","GIN",1993,5.413
"2798","GIN",1994,5.475
"2799","GIN",1995,5.444
"2800","GIN",1996,5.469
"2801","GIN",1997,5.769
"2802","GIN",1998,5.894
"2803","GIN",1999,6.134
"2804","GIN",2000,7.732
"2805","GIN",2001,8.437
"2806","GIN",2002,8.814
"2807","GIN",2003,8.591
"2808","GIN",2004,9.294
"2809","GIN",2005,9.401
"2810","GIN",2006,9.573
"2811","GIN",2007,10.166
"2812","GIN",2008,10.27
"2813","GIN",2009,10.796
"2814","GIN",2010,12.358
"2815","GIN",2011,12.593
"2816","GIN",2012,12.258
"2817","GIN",2013,10.895
"2818","GIN",2014,11.274
"2819","GIN",2015,12.257
"2820","GIN",2016,12.64
"2821","GNB",1980,0.293
"2822","GNB",1981,0.293
"2823","GNB",1982,0.293
"2824","GNB",1983,0.293
"2825","GNB",1984,0.587
"2826","GNB",1985,0.587
"2827","GNB",1986,0.461
"2828","GNB",1987,0.796
"2829","GNB",1988,0.915
"2830","GNB",1989,0.926
"2831","GNB",1990,1.132
"2832","GNB",1991,1.132
"2833","GNB",1992,1.203
"2834","GNB",1993,1.318
"2835","GNB",1994,1.318
"2836","GNB",1995,1.318
"2837","GNB",1996,1.265
"2838","GNB",1997,1.318
"2839","GNB",1998,1.318
"2840","GNB",1999,1.318
"2841","GNB",2000,0.998
"2842","GNB",2001,1.016
"2843","GNB",2002,1.038
"2844","GNB",2003,1.207
"2845","GNB",2004,1.248
"2846","GNB",2005,1.264
"2847","GNB",2006,1.293
"2848","GNB",2007,1.374
"2849","GNB",2008,1.338
"2850","GNB",2009,1.387
"2851","GNB",2010,1.423
"2852","GNB",2011,1.444
"2853","GNB",2012,1.472
"2854","GNB",2013,1.507
"2855","GNB",2014,1.591
"2856","GNB",2015,1.647
"2857","GNB",2016,1.694
"2858","GUY",1980,6.174
"2859","GUY",1981,7.054
"2860","GUY",1982,5.881
"2861","GUY",1983,5.001
"2862","GUY",1984,5.881
"2863","GUY",1985,5.881
"2864","GUY",1986,5.609
"2865","GUY",1987,4.263
"2866","GUY",1988,4.214
"2867","GUY",1989,2.834
"2868","GUY",1990,2.728
"2869","GUY",1991,3.215
"2870","GUY",1992,3.551
"2871","GUY",1993,4.544
"2872","GUY",1994,4.539
"2873","GUY",1995,3.847
"2874","GUY",1996,4.199
"2875","GUY",1997,4.47
"2876","GUY",1998,5.797
"2877","GUY",1999,6.96
"2878","GUY",2000,6.815
"2879","GUY",2001,6.638
"2880","GUY",2002,6.691
"2881","GUY",2003,6.915
"2882","GUY",2004,6.734
"2883","GUY",2005,6.095
"2884","GUY",2006,5.442
"2885","GUY",2007,6.759
"2886","GUY",2008,6.426
"2887","GUY",2009,6.623
"2888","GUY",2010,7.138
"2889","GUY",2011,7.411
"2890","GUY",2012,8.382
"2891","GUY",2013,8.163
"2892","GUY",2014,8.182
"2893","GUY",2015,8.448
"2894","GUY",2016,8.621
"2895","HTI",1980,4.467
"2896","HTI",1981,3.014
"2897","HTI",1982,4.285
"2898","HTI",1983,3.647
"2899","HTI",1984,3.703
"2900","HTI",1985,4.328
"2901","HTI",1986,4.118
"2902","HTI",1987,6.209
"2903","HTI",1988,6.76
"2904","HTI",1989,6.219
"2905","HTI",1990,4.035
"2906","HTI",1991,4.023
"2907","HTI",1992,4.425
"2908","HTI",1993,3.36
"2909","HTI",1994,2.874
"2910","HTI",1995,4.52
"2911","HTI",1996,5.253
"2912","HTI",1997,6.39
"2913","HTI",1998,6.265
"2914","HTI",1999,6.789
"2915","HTI",2000,6.958
"2916","HTI",2001,7.562
"2917","HTI",2002,8.304
"2918","HTI",2003,7.684
"2919","HTI",2004,8.861
"2920","HTI",2005,9.244
"2921","HTI",2006,9.469
"2922","HTI",2007,10.221
"2923","HTI",2008,10.298
"2924","HTI",2009,9.794
"2925","HTI",2010,9.084
"2926","HTI",2011,9.283
"2927","HTI",2012,10.518
"2928","HTI",2013,11.06
"2929","HTI",2014,11.916
"2930","HTI",2015,12.408
"2931","HTI",2016,15.332
"2932","HND",1980,9.539
"2933","HND",1981,8.799
"2934","HND",1982,9.164
"2935","HND",1983,9.414
"2936","HND",1984,9.805
"2937","HND",1985,9.221
"2938","HND",1986,10.746
"2939","HND",1987,10.392
"2940","HND",1988,13.057
"2941","HND",1989,15.06
"2942","HND",1990,16.897
"2943","HND",1991,16.846
"2944","HND",1992,17.447
"2945","HND",1993,17.387
"2946","HND",1994,17.445
"2947","HND",1995,18.955
"2948","HND",1996,21.289
"2949","HND",1997,21.666
"2950","HND",1998,23.379
"2951","HND",1999,25.347
"2952","HND",2000,24.807
"2953","HND",2001,26.89
"2954","HND",2002,27.308
"2955","HND",2003,30.203
"2956","HND",2004,32.146
"2957","HND",2005,33.296
"2958","HND",2006,31.215
"2959","HND",2007,38.646
"2960","HND",2008,38.625
"2961","HND",2009,36.738
"2962","HND",2010,38.798
"2963","HND",2011,41.395
"2964","HND",2012,41.874
"2965","HND",2013,41.696
"2966","HND",2014,44.114
"2967","HND",2015,49.031
"2968","HND",2016,50.07
"2969","HUN",1965,184.962
"2970","HUN",1966,187.445
"2971","HUN",1967,178.878
"2972","HUN",1968,185.59
"2973","HUN",1969,198.746
"2974","HUN",1970,214.124
"2975","HUN",1971,221.08
"2976","HUN",1972,228.258
"2977","HUN",1973,247.176
"2978","HUN",1974,254.747
"2979","HUN",1975,269.69
"2980","HUN",1976,288.125
"2981","HUN",1977,302.953
"2982","HUN",1978,324.013
"2983","HUN",1979,320.846
"2984","HUN",1980,321.819
"2985","HUN",1981,318.551
"2986","HUN",1982,319.965
"2987","HUN",1983,314.305
"2988","HUN",1984,322.76
"2989","HUN",1985,332.967
"2990","HUN",1986,331.354
"2991","HUN",1987,345.967
"2992","HUN",1988,337.823
"2993","HUN",1989,329.047
"2994","HUN",1990,325.31
"2995","HUN",1991,304.205
"2996","HUN",1992,286.824
"2997","HUN",1993,282.746
"2998","HUN",1994,286.471
"2999","HUN",1995,288.323
"3000","HUN",1996,293.503
"3001","HUN",1997,285.377
"3002","HUN",1998,288.506
"3003","HUN",1999,289.058
"3004","HUN",2000,279.77
"3005","HUN",2001,287.799
"3006","HUN",2002,283.665
"3007","HUN",2003,285.576
"3008","HUN",2004,287.614
"3009","HUN",2005,307.251
"3010","HUN",2006,302.698
"3011","HUN",2007,298.445
"3012","HUN",2008,294.004
"3013","HUN",2009,269.628
"3014","HUN",2010,275.207
"3015","HUN",2011,273.803
"3016","HUN",2012,254.15
"3017","HUN",2013,241.531
"3018","HUN",2014,242.161
"3019","HUN",2015,254.326
"3020","HUN",2016,258.581
"3021","HUN",2017,271.297
"3022","HUN",2018,273.156
"3023","HUN",2019,275.916
"3024","ISL",1965,7.468
"3025","ISL",1966,7.84
"3026","ISL",1967,7.76
"3027","ISL",1968,8.211
"3028","ISL",1969,8.168
"3029","ISL",1970,9.85
"3030","ISL",1971,10.721
"3031","ISL",1972,11.655
"3032","ISL",1973,14.07
"3033","ISL",1974,13.703
"3034","ISL",1975,13.141
"3035","ISL",1976,13.575
"3036","ISL",1977,14.36
"3037","ISL",1978,14.996
"3038","ISL",1979,15.624
"3039","ISL",1980,15.812
"3040","ISL",1981,16.121
"3041","ISL",1982,16.503
"3042","ISL",1983,17.031
"3043","ISL",1984,17.926
"3044","ISL",1985,17.743
"3045","ISL",1986,18.548
"3046","ISL",1987,19.141
"3047","ISL",1988,20.186
"3048","ISL",1989,20.908
"3049","ISL",1990,20.927
"3050","ISL",1991,20.427
"3051","ISL",1992,21.149
"3052","ISL",1993,21.971
"3053","ISL",1994,22.216
"3054","ISL",1995,22.927
"3055","ISL",1996,24.294
"3056","ISL",1997,25.449
"3057","ISL",1998,27.525
"3058","ISL",1999,30.15
"3059","ISL",2000,32.013
"3060","ISL",2001,32.344
"3061","ISL",2002,33.594
"3062","ISL",2003,33.759
"3063","ISL",2004,34.448
"3064","ISL",2005,34.589
"3065","ISL",2006,37.973
"3066","ISL",2007,43.376
"3067","ISL",2008,54.105
"3068","ISL",2009,54.02
"3069","ISL",2010,54.017
"3070","ISL",2011,54.024
"3071","ISL",2012,54.56
"3072","ISL",2013,56.302
"3073","ISL",2014,56.228
"3074","ISL",2015,58.685
"3075","ISL",2016,58.979
"3076","ISL",2017,61.7
"3077","ISL",2018,63.667
"3078","ISL",2019,61.007
"3079","IND",1965,616.017
"3080","IND",1966,634.827
"3081","IND",1967,654.42
"3082","IND",1968,699.353
"3083","IND",1969,775.25
"3084","IND",1970,758.209
"3085","IND",1971,788.346
"3086","IND",1972,829.997
"3087","IND",1973,847.024
"3088","IND",1974,897.931
"3089","IND",1975,964.775
"3090","IND",1976,1011.859
"3091","IND",1977,1070.096
"3092","IND",1978,1110.771
"3093","IND",1979,1173.112
"3094","IND",1980,1208.518
"3095","IND",1981,1338.55
"3096","IND",1982,1326.986
"3097","IND",1983,1396.258
"3098","IND",1984,1491.058
"3099","IND",1985,1574.709
"3100","IND",1986,1685.871
"3101","IND",1987,1793.763
"3102","IND",1988,1952.152
"3103","IND",1989,2131.818
"3104","IND",1990,2287.88
"3105","IND",1991,2412.731
"3106","IND",1992,2537.411
"3107","IND",1993,2600.666
"3108","IND",1994,2739.064
"3109","IND",1995,2945.224
"3110","IND",1996,3064.73
"3111","IND",1997,3235.209
"3112","IND",1998,3430.188
"3113","IND",1999,3522.526
"3114","IND",2000,3705.991
"3115","IND",2001,3725.269
"3116","IND",2002,3896.828
"3117","IND",2003,4046.676
"3118","IND",2004,4341.576
"3119","IND",2005,4600.812
"3120","IND",2006,4836.163
"3121","IND",2007,5258.09
"3122","IND",2008,5556.898
"3123","IND",2009,5978.99
"3124","IND",2010,6265.202
"3125","IND",2011,6633.464
"3126","IND",2012,6975.954
"3127","IND",2013,7243.602
"3128","IND",2014,7739.36
"3129","IND",2015,7991.9
"3130","IND",2016,8352.07
"3131","IND",2017,8704.049
"3132","IND",2018,9250.506
"3133","IND",2019,9460.984
"3134","IDN",1965,84.189
"3135","IDN",1966,83.471
"3136","IDN",1967,82.42
"3137","IDN",1968,87.835
"3138","IDN",1969,99.169
"3139","IDN",1970,106.206
"3140","IDN",1971,101.655
"3141","IDN",1972,107.846
"3142","IDN",1973,121.595
"3143","IDN",1974,130.296
"3144","IDN",1975,159.601
"3145","IDN",1976,167.777
"3146","IDN",1977,221.769
"3147","IDN",1978,245.767
"3148","IDN",1979,280.506
"3149","IDN",1980,300.014
"3150","IDN",1981,325.965
"3151","IDN",1982,332.312
"3152","IDN",1983,352.38
"3153","IDN",1984,381.673
"3154","IDN",1985,405.757
"3155","IDN",1986,449.863
"3156","IDN",1987,475.627
"3157","IDN",1988,501.968
"3158","IDN",1989,555.333
"3159","IDN",1990,611.731
"3160","IDN",1991,663.55
"3161","IDN",1992,728.308
"3162","IDN",1993,769.53
"3163","IDN",1994,822.671
"3164","IDN",1995,876.403
"3165","IDN",1996,934.786
"3166","IDN",1997,1015.121
"3167","IDN",1998,997.244
"3168","IDN",1999,1088.351
"3169","IDN",2000,1183.682
"3170","IDN",2001,1252.872
"3171","IDN",2002,1308.554
"3172","IDN",2003,1408.86
"3173","IDN",2004,1401.847
"3174","IDN",2005,1436.497
"3175","IDN",2006,1457.361
"3176","IDN",2007,1563.982
"3177","IDN",2008,1543.777
"3178","IDN",2009,1599.397
"3179","IDN",2010,1755.925
"3180","IDN",2011,1916.287
"3181","IDN",2012,2019.013
"3182","IDN",2013,2102.841
"3183","IDN",2014,1969.884
"3184","IDN",2015,1973.022
"3185","IDN",2016,2027.665
"3186","IDN",2017,2103.435
"3187","IDN",2018,2284.826
"3188","IDN",2019,2475.353
"3189","IRQ",1965,20.356
"3190","IRQ",1966,22.719
"3191","IRQ",1967,22.965
"3192","IRQ",1968,24.552
"3193","IRQ",1969,28.805
"3194","IRQ",1970,36.521
"3195","IRQ",1971,40.038
"3196","IRQ",1972,47.453
"3197","IRQ",1973,46.314
"3198","IRQ",1974,45.654
"3199","IRQ",1975,50.198
"3200","IRQ",1976,64.121
"3201","IRQ",1977,66.112
"3202","IRQ",1978,63.617
"3203","IRQ",1979,79.83
"3204","IRQ",1980,95.036
"3205","IRQ",1981,94.427
"3206","IRQ",1982,98.633
"3207","IRQ",1983,109.126
"3208","IRQ",1984,119.73
"3209","IRQ",1985,141.522
"3210","IRQ",1986,157.03
"3211","IRQ",1987,188.558
"3212","IRQ",1988,219.825
"3213","IRQ",1989,246.344
"3214","IRQ",1990,228.2
"3215","IRQ",1991,153.371
"3216","IRQ",1992,241.417
"3217","IRQ",1993,327.551
"3218","IRQ",1994,375.031
"3219","IRQ",1995,368.32
"3220","IRQ",1996,382.101
"3221","IRQ",1997,447.614
"3222","IRQ",1998,314.096
"3223","IRQ",1999,235.742
"3224","IRQ",2000,300.155
"3225","IRQ",2001,337.68
"3226","IRQ",2002,319.1
"3227","IRQ",2003,295.315
"3228","IRQ",2004,315.209
"3229","IRQ",2005,302.195
"3230","IRQ",2006,308.683
"3231","IRQ",2007,327.344
"3232","IRQ",2008,339.433
"3233","IRQ",2009,378.921
"3234","IRQ",2010,403.754
"3235","IRQ",2011,426.693
"3236","IRQ",2012,453.698
"3237","IRQ",2013,488.681
"3238","IRQ",2014,467.585
"3239","IRQ",2015,466.289
"3240","IRQ",2016,539.031
"3241","IRQ",2017,531.241
"3242","IRQ",2018,556.865
"3243","IRQ",2019,618.492
"3244","IRL",1965,67.494
"3245","IRL",1966,75.654
"3246","IRL",1967,82.026
"3247","IRL",1968,95.695
"3248","IRL",1969,96.045
"3249","IRL",1970,75.66
"3250","IRL",1971,78.65
"3251","IRL",1972,83.004
"3252","IRL",1973,87.255
"3253","IRL",1974,88.759
"3254","IRL",1975,83.052
"3255","IRL",1976,84.771
"3256","IRL",1977,90.33
"3257","IRL",1978,93.987
"3258","IRL",1979,103.638
"3259","IRL",1980,100.274
"3260","IRL",1981,97.837
"3261","IRL",1982,97.144
"3262","IRL",1983,95.738
"3263","IRL",1984,94.734
"3264","IRL",1985,99.388
"3265","IRL",1986,107.338
"3266","IRL",1987,108.596
"3267","IRL",1988,108.043
"3268","IRL",1989,111.348
"3269","IRL",1990,116.909
"3270","IRL",1991,121.107
"3271","IRL",1992,121.938
"3272","IRL",1993,124.599
"3273","IRL",1994,129.518
"3274","IRL",1995,132.077
"3275","IRL",1996,139.673
"3276","IRL",1997,145.773
"3277","IRL",1998,156.785
"3278","IRL",1999,165.864
"3279","IRL",2000,172.505
"3280","IRL",2001,182.868
"3281","IRL",2002,181.619
"3282","IRL",2003,176.925
"3283","IRL",2004,179.25
"3284","IRL",2005,187.102
"3285","IRL",2006,191.001
"3286","IRL",2007,196.905
"3287","IRL",2008,196.02
"3288","IRL",2009,178.887
"3289","IRL",2010,178.434
"3290","IRL",2011,168.827
"3291","IRL",2012,166.978
"3292","IRL",2013,163.641
"3293","IRL",2014,163.277
"3294","IRL",2015,172.957
"3295","IRL",2016,180.222
"3296","IRL",2017,180.829
"3297","IRL",2018,184.83
"3298","IRL",2019,184.243
"3299","ISR",1965,46.471
"3300","ISR",1966,48.659
"3301","ISR",1967,50.795
"3302","ISR",1968,53.224
"3303","ISR",1969,55.488
"3304","ISR",1970,57.67
"3305","ISR",1971,60.008
"3306","ISR",1972,62.614
"3307","ISR",1973,65.514
"3308","ISR",1974,66.925
"3309","ISR",1975,68.947
"3310","ISR",1976,72.791
"3311","ISR",1977,76.073
"3312","ISR",1978,81.082
"3313","ISR",1979,88.73
"3314","ISR",1980,94.544
"3315","ISR",1981,96.196
"3316","ISR",1982,100.01
"3317","ISR",1983,100.805
"3318","ISR",1984,102.255
"3319","ISR",1985,99.399
"3320","ISR",1986,104.529
"3321","ISR",1987,115.719
"3322","ISR",1988,123.868
"3323","ISR",1989,128.32
"3324","ISR",1990,133.047
"3325","ISR",1991,138.038
"3326","ISR",1992,150.411
"3327","ISR",1993,159.321
"3328","ISR",1994,174.41
"3329","ISR",1995,194.624
"3330","ISR",1996,204.874
"3331","ISR",1997,201.035
"3332","ISR",1998,214.893
"3333","ISR",1999,223.391
"3334","ISR",2000,233.705
"3335","ISR",2001,232.619
"3336","ISR",2002,236.136
"3337","ISR",2003,242.721
"3338","ISR",2004,245.668
"3339","ISR",2005,253.645
"3340","ISR",2006,253.314
"3341","ISR",2007,267.253
"3342","ISR",2008,271.49
"3343","ISR",2009,259.998
"3344","ISR",2010,275.594
"3345","ISR",2011,282.101
"3346","ISR",2012,294.574
"3347","ISR",2013,273.465
"3348","ISR",2014,268.8
"3349","ISR",2015,283.568
"3350","ISR",2016,288.329
"3351","ISR",2017,301.363
"3352","ISR",2018,301.73
"3353","ISR",2019,312.794
"3354","ITA",1965,920.418
"3355","ITA",1966,999.784
"3356","ITA",1967,1083.685
"3357","ITA",1968,1171.64
"3358","ITA",1969,1261.957
"3359","ITA",1970,1393.914
"3360","ITA",1971,1468.253
"3361","ITA",1972,1539.895
"3362","ITA",1973,1608.198
"3363","ITA",1974,1607.485
"3364","ITA",1975,1573.005
"3365","ITA",1976,1660.977
"3366","ITA",1977,1664.334
"3367","ITA",1978,1706.413
"3368","ITA",1979,1760.077
"3369","ITA",1980,1714.861
"3370","ITA",1981,1679.261
"3371","ITA",1982,1645.768
"3372","ITA",1983,1611.125
"3373","ITA",1984,1636.11
"3374","ITA",1985,1629.698
"3375","ITA",1986,1674.168
"3376","ITA",1987,1724.95
"3377","ITA",1988,1767.404
"3378","ITA",1989,1818.205
"3379","ITA",1990,1826.273
"3380","ITA",1991,1867.588
"3381","ITA",1992,1866.341
"3382","ITA",1993,1836.477
"3383","ITA",1994,1833.098
"3384","ITA",1995,1908.485
"3385","ITA",1996,1911.093
"3386","ITA",1997,1937.909
"3387","ITA",1998,1989.449
"3388","ITA",1999,2052.193
"3389","ITA",2000,2081.305
"3390","ITA",2001,2092.001
"3391","ITA",2002,2075.237
"3392","ITA",2003,2143.203
"3393","ITA",2004,2182.102
"3394","ITA",2005,2184.417
"3395","ITA",2006,2174.14
"3396","ITA",2007,2133.441
"3397","ITA",2008,2103.868
"3398","ITA",2009,1964.093
"3399","ITA",2010,2023.485
"3400","ITA",2011,1976.459
"3401","ITA",2012,1922.607
"3402","ITA",2013,1831.611
"3403","ITA",2014,1730.776
"3404","ITA",2015,1769.081
"3405","ITA",2016,1786.273
"3406","ITA",2017,1803.876
"3407","ITA",2018,1813.671
"3408","ITA",2019,1770.422
"3409","JAM",1980,34.514
"3410","JAM",1981,29.231
"3411","JAM",1982,25.463
"3412","JAM",1983,26.978
"3413","JAM",1984,22.085
"3414","JAM",1985,19.71
"3415","JAM",1986,19.761
"3416","JAM",1987,21.717
"3417","JAM",1988,24.602
"3418","JAM",1989,28.531
"3419","JAM",1990,29.864
"3420","JAM",1991,31.184
"3421","JAM",1992,33.729
"3422","JAM",1993,34.235
"3423","JAM",1994,35.298
"3424","JAM",1995,39.361
"3425","JAM",1996,40.564
"3426","JAM",1997,42.369
"3427","JAM",1998,43.33
"3428","JAM",1999,44.372
"3429","JAM",2000,43.212
"3430","JAM",2001,43.851
"3431","JAM",2002,43.669
"3432","JAM",2003,45.51
"3433","JAM",2004,44.521
"3434","JAM",2005,45.906
"3435","JAM",2006,52.449
"3436","JAM",2007,53.424
"3437","JAM",2008,45.466
"3438","JAM",2009,36.003
"3439","JAM",2010,33.119
"3440","JAM",2011,35.081
"3441","JAM",2012,33.189
"3442","JAM",2013,36.188
"3443","JAM",2014,35.635
"3444","JAM",2015,36.338
"3445","JAM",2016,37.454
"3446","JPN",1965,1809.931
"3447","JPN",1966,1999.612
"3448","JPN",1967,2292.715
"3449","JPN",1968,2556.479
"3450","JPN",1969,2913.557
"3451","JPN",1970,3257.581
"3452","JPN",1971,3468.104
"3453","JPN",1972,3633.553
"3454","JPN",1973,4036.377
"3455","JPN",1974,4052.26
"3456","JPN",1975,3870.189
"3457","JPN",1976,4011.589
"3458","JPN",1977,4041.807
"3459","JPN",1978,4209.871
"3460","JPN",1979,4375.224
"3461","JPN",1980,4244.663
"3462","JPN",1981,4185.551
"3463","JPN",1982,4020.062
"3464","JPN",1983,4073.354
"3465","JPN",1984,4421.824
"3466","JPN",1985,4451.01
"3467","JPN",1986,4456.493
"3468","JPN",1987,4546.668
"3469","JPN",1988,4837.037
"3470","JPN",1989,5003.158
"3471","JPN",1990,5168.547
"3472","JPN",1991,5295.965
"3473","JPN",1992,5361.678
"3474","JPN",1993,5437.074
"3475","JPN",1994,5646.801
"3476","JPN",1995,5868.479
"3477","JPN",1996,5980.051
"3478","JPN",1997,6090.235
"3479","JPN",1998,5956.57
"3480","JPN",1999,6061.602
"3481","JPN",2000,6128.864
"3482","JPN",2001,6069.191
"3483","JPN",2002,6051.151
"3484","JPN",2003,6027.271
"3485","JPN",2004,6099.329
"3486","JPN",2005,6207.568
"3487","JPN",2006,6189.139
"3488","JPN",2007,6126.677
"3489","JPN",2008,6042.367
"3490","JPN",2009,5509.297
"3491","JPN",2010,5869.964
"3492","JPN",2011,5572.723
"3493","JPN",2012,5534.108
"3494","JPN",2013,5485.277
"3495","JPN",2014,5344.636
"3496","JPN",2015,5268.915
"3497","JPN",2016,5179.953
"3498","JPN",2017,5247.426
"3499","JPN",2018,5233.466
"3500","JPN",2019,5187.154
"3501","JOR",1980,22.586
"3502","JOR",1981,26.986
"3503","JOR",1982,30.8
"3504","JOR",1983,32.853
"3505","JOR",1984,34.026
"3506","JOR",1985,35.2
"3507","JOR",1986,38.218
"3508","JOR",1987,41.018
"3509","JOR",1988,38.394
"3510","JOR",1989,39.547
"3511","JOR",1990,42.19
"3512","JOR",1991,39.84
"3513","JOR",1992,46.982
"3514","JOR",1993,46.495
"3515","JOR",1994,53.447
"3516","JOR",1995,55.568
"3517","JOR",1996,60.077
"3518","JOR",1997,57.902
"3519","JOR",1998,61.999
"3520","JOR",1999,62.402
"3521","JOR",2000,65.96
"3522","JOR",2001,63.457
"3523","JOR",2002,66.542
"3524","JOR",2003,72.05
"3525","JOR",2004,78.542
"3526","JOR",2005,85.394
"3527","JOR",2006,88.601
"3528","JOR",2007,85.612
"3529","JOR",2008,82.284
"3530","JOR",2009,85.56
"3531","JOR",2010,88.685
"3532","JOR",2011,91.883
"3533","JOR",2012,98.57
"3534","JOR",2013,98.55
"3535","JOR",2014,102.324
"3536","JOR",2015,108.24
"3537","JOR",2016,131.547
"3538","KAZ",1985,795.094
"3539","KAZ",1986,813.394
"3540","KAZ",1987,831.568
"3541","KAZ",1988,861.705
"3542","KAZ",1989,848.184
"3543","KAZ",1990,858.106
"3544","KAZ",1991,857.216
"3545","KAZ",1992,846.218
"3546","KAZ",1993,746.76
"3547","KAZ",1994,664.754
"3548","KAZ",1995,597.219
"3549","KAZ",1996,519.883
"3550","KAZ",1997,458.396
"3551","KAZ",1998,431.897
"3552","KAZ",1999,405.862
"3553","KAZ",2000,372.892
"3554","KAZ",2001,419.761
"3555","KAZ",2002,429.678
"3556","KAZ",2003,473.279
"3557","KAZ",2004,501.997
"3558","KAZ",2005,527.233
"3559","KAZ",2006,557.337
"3560","KAZ",2007,620.949
"3561","KAZ",2008,655.002
"3562","KAZ",2009,592.189
"3563","KAZ",2010,638.425
"3564","KAZ",2011,703.145
"3565","KAZ",2012,728.72
"3566","KAZ",2013,737.715
"3567","KAZ",2014,748.614
"3568","KAZ",2015,739.358
"3569","KAZ",2016,751.101
"3570","KAZ",2017,793.646
"3571","KAZ",2018,875.674
"3572","KAZ",2019,861.057
"3573","KEN",1980,28.395
"3574","KEN",1981,29.284
"3575","KEN",1982,28.936
"3576","KEN",1983,28.373
"3577","KEN",1984,28.059
"3578","KEN",1985,29.52
"3579","KEN",1986,30.902
"3580","KEN",1987,28.385
"3581","KEN",1988,32.391
"3582","KEN",1989,34.877
"3583","KEN",1990,35.24
"3584","KEN",1991,32.672
"3585","KEN",1992,35.408
"3586","KEN",1993,36.39
"3587","KEN",1994,37.216
"3588","KEN",1995,39.662
"3589","KEN",1996,41.49
"3590","KEN",1997,38.677
"3591","KEN",1998,42.692
"3592","KEN",1999,40.618
"3593","KEN",2000,45.165
"3594","KEN",2001,45.729
"3595","KEN",2002,46.179
"3596","KEN",2003,43.954
"3597","KEN",2004,47.546
"3598","KEN",2005,51.823
"3599","KEN",2006,57.02
"3600","KEN",2007,57.438
"3601","KEN",2008,56.747
"3602","KEN",2009,62.102
"3603","KEN",2010,67.415
"3604","KEN",2011,69.737
"3605","KEN",2012,69.137
"3606","KEN",2013,72.584
"3607","KEN",2014,78.483
"3608","KEN",2015,89.885
"3609","KEN",2016,93.513
"3610","KIR",1980,0.099
"3611","KIR",1981,0.117
"3612","KIR",1982,0.116
"3613","KIR",1983,0.116
"3614","KIR",1984,0.086
"3615","KIR",1985,0.086
"3616","KIR",1986,0.064
"3617","KIR",1987,0.076
"3618","KIR",1988,0.076
"3619","KIR",1989,0.076
"3620","KIR",1990,0.076
"3621","KIR",1991,0.076
"3622","KIR",1992,0.076
"3623","KIR",1993,0.076
"3624","KIR",1994,0.076
"3625","KIR",1995,0.076
"3626","KIR",1996,0.076
"3627","KIR",1997,0.076
"3628","KIR",1998,0.076
"3629","KIR",1999,0.076
"3630","KIR",2000,0.146
"3631","KIR",2001,0.124
"3632","KIR",2002,0.182
"3633","KIR",2003,0.189
"3634","KIR",2004,0.203
"3635","KIR",2005,0.266
"3636","KIR",2006,0.295
"3637","KIR",2007,0.27
"3638","KIR",2008,0.302
